tender_id,client,category,estimated_value_omr,competitor_count,margin_percent,icv_score,omanization_percent,won
OM-HIST-23474,PDO,Oil & Gas Infrastructure,1456487,11,5.24,21.8,90.57,0
OM-HIST-23475,PDO,Construction,23952,9,28.79,22.93,49.97,0
OM-HIST-23476,OQ,Construction,86646,10,13.66,49.27,54.2,1
OM-HIST-23477,Ministry of Transport,Electrical Substation,304909,7,10.12,52.41,83.16,1
OM-HIST-23478,PDO,Construction,375362,2,19.67,14.09,38.92,0
OM-HIST-23479,Ministry of Transport,Construction,47991,5,8.05,45.08,86.02,1
OM-HIST-23480,Nama Group,Oil & Gas Infrastructure,396969,13,12.47,16.39,42.01,1
OM-HIST-23481,Ministry of Health,Oil & Gas Infrastructure,136356,13,28.37,21.84,80.62,0
OM-HIST-23482,Ministry of Health,Electrical Substation,954149,9,9.71,48.62,64.84,0
OM-HIST-23483,PDO,IT Services,32419,11,15.4,26.05,73.88,0
OM-HIST-23484,Ministry of Transport,IT Services,21772,4,22.53,25.26,74.28,1
OM-HIST-23485,Ministry of Transport,Construction,134592,3,17.18,58.87,51.3,1
OM-HIST-23486,OQ,Oil & Gas Infrastructure,334531,9,7.0,26.8,33.39,0
OM-HIST-23487,Ministry of Health,Oil & Gas Infrastructure,203378,7,14.26,14.64,59.14,1
OM-HIST-23488,Nama Group,Electrical Substation,104405,5,27.94,41.93,53.18,1
OM-HIST-23489,Nama Group,Electrical Substation,20000,15,20.87,47.17,77.6,1
OM-HIST-23490,OQ,Electrical Substation,434102,3,15.69,25.01,82.38,1
OM-HIST-23491,OQ,IT Services,296557,6,13.68,55.07,43.21,1
OM-HIST-23492,Nama Group,Electrical Substation,198329,10,21.03,21.11,38.11,1
OM-HIST-23493,OQ,Oil & Gas Infrastructure,30803,15,28.63,44.42,45.58,0
OM-HIST-23494,Nama Group,Medical Supplies,507076,4,17.81,11.87,60.84,0
OM-HIST-23495,Nama Group,IT Services,20000,14,32.41,13.42,81.64,0
OM-HIST-23496,Royal Oman Police,Electrical Substation,108819,5,5.29,51.36,58.26,1
OM-HIST-23497,Royal Oman Police,Oil & Gas Infrastructure,213300,7,10.45,32.26,49.87,1
OM-HIST-23498,Ministry of Health,IT Services,209848,7,26.87,34.13,82.38,0
OM-HIST-23499,OQ,Oil & Gas Infrastructure,136928,10,21.94,15.37,57.62,0
OM-HIST-23500,Nama Group,Construction,128795,6,31.08,34.83,77.79,0
OM-HIST-23501,Nama Group,Electrical Substation,558974,4,22.77,29.87,90.59,0
OM-HIST-23502,Royal Oman Police,IT Services,20000,5,29.41,16.83,69.3,0
OM-HIST-23503,Royal Oman Police,Electrical Substation,20000,12,28.82,23.1,88.89,0
OM-HIST-23504,PDO,Medical Supplies,440682,11,22.58,11.45,32.4,0
OM-HIST-23505,Nama Group,Medical Supplies,133263,10,15.21,21.39,31.1,0
OM-HIST-23506,PDO,Construction,163612,4,7.86,14.25,68.64,0
OM-HIST-23507,Royal Oman Police,Construction,31760,6,10.11,24.74,48.0,0
OM-HIST-23508,Ministry of Transport,Medical Supplies,68902,6,23.58,56.96,84.56,1
OM-HIST-23509,PDO,Electrical Substation,124966,11,16.12,18.53,89.2,0
OM-HIST-23510,OQ,Electrical Substation,46261,7,24.05,38.55,79.03,1
OM-HIST-23511,Ministry of Health,Medical Supplies,35305,13,8.33,39.62,41.64,1
OM-HIST-23512,PDO,Medical Supplies,205557,9,26.93,40.46,88.32,0
OM-HIST-23513,Nama Group,Oil & Gas Infrastructure,757032,15,9.13,36.44,42.19,1
OM-HIST-23514,PDO,Electrical Substation,1017197,3,18.86,56.31,78.79,1
OM-HIST-23515,OQ,Construction,71625,7,29.33,49.5,81.66,1
OM-HIST-23516,PDO,Electrical Substation,89305,14,31.22,36.15,55.43,0
OM-HIST-23517,PDO,Oil & Gas Infrastructure,46991,4,26.78,41.91,43.64,0
OM-HIST-23518,OQ,Electrical Substation,395369,15,21.09,48.77,67.58,0
OM-HIST-23519,PDO,Electrical Substation,44954,15,21.16,23.76,89.57,0
OM-HIST-23520,PDO,Oil & Gas Infrastructure,1679751,13,28.85,42.83,86.32,0
OM-HIST-23521,Ministry of Transport,Medical Supplies,360844,12,30.38,51.67,58.94,0
OM-HIST-23522,OQ,Construction,88854,7,9.43,53.07,90.1,1
OM-HIST-23523,Royal Oman Police,IT Services,177710,15,28.68,14.47,83.89,0
OM-HIST-23524,Ministry of Health,Medical Supplies,27661,10,27.53,47.73,60.2,0
OM-HIST-23525,Royal Oman Police,Construction,2797355,5,8.8,29.73,78.5,1
OM-HIST-23526,PDO,Medical Supplies,310369,5,28.62,13.99,46.16,0
OM-HIST-23527,OQ,IT Services,174371,15,22.21,33.72,38.74,0
OM-HIST-23528,PDO,Construction,75374,3,12.3,31.33,67.31,0
OM-HIST-23529,Nama Group,Construction,131871,15,21.05,15.05,62.65,1
OM-HIST-23530,PDO,Construction,2453153,7,6.83,16.78,43.79,1
OM-HIST-23531,Ministry of Health,Electrical Substation,94394,3,32.17,56.63,81.68,0
OM-HIST-23532,PDO,IT Services,417102,8,27.73,16.99,58.59,0
OM-HIST-23533,PDO,Construction,83688,10,26.62,30.05,45.95,0
OM-HIST-23534,Nama Group,Medical Supplies,843936,2,26.13,41.33,65.4,0
OM-HIST-23535,Ministry of Transport,Electrical Substation,30455,3,16.0,57.78,59.27,1
OM-HIST-23536,PDO,Construction,847810,15,16.58,28.78,68.01,0
OM-HIST-23537,Nama Group,Construction,800286,7,28.7,15.78,54.69,0
OM-HIST-23538,Ministry of Transport,Medical Supplies,1335836,2,24.8,51.92,89.22,1
OM-HIST-23539,PDO,IT Services,434339,9,5.85,17.92,68.64,0
OM-HIST-23540,OQ,Electrical Substation,482125,8,5.14,55.71,49.17,1
OM-HIST-23541,PDO,Electrical Substation,34737,14,12.65,13.43,75.81,0
OM-HIST-23542,Royal Oman Police,Oil & Gas Infrastructure,148981,3,23.7,44.83,92.33,1
OM-HIST-23543,PDO,IT Services,20000,7,21.06,50.91,89.74,1
OM-HIST-23544,PDO,Construction,20000,2,34.26,58.17,32.44,0
OM-HIST-23545,PDO,Medical Supplies,456977,2,9.06,59.01,30.54,1
OM-HIST-23546,PDO,Electrical Substation,46728,5,17.67,56.68,63.09,1
OM-HIST-23547,Ministry of Health,Construction,178058,12,13.12,15.8,79.07,1
OM-HIST-23548,Ministry of Transport,Construction,23947,14,11.34,11.08,56.76,0
OM-HIST-23549,OQ,Electrical Substation,69482,9,17.06,44.76,85.94,1
OM-HIST-23550,Nama Group,Medical Supplies,20000,12,33.96,55.99,67.03,0
OM-HIST-23551,OQ,Medical Supplies,20000,14,30.75,56.92,63.09,0
OM-HIST-23552,Ministry of Transport,Construction,4386904,14,33.83,15.59,75.95,0
OM-HIST-23553,Ministry of Transport,Construction,42840,10,27.46,32.68,84.98,0
OM-HIST-23554,Royal Oman Police,Construction,61531,5,5.64,58.39,82.39,0
OM-HIST-23555,PDO,Oil & Gas Infrastructure,292968,14,8.17,29.19,84.09,1
OM-HIST-23556,Ministry of Health,Oil & Gas Infrastructure,63025,5,14.15,20.41,62.75,0
OM-HIST-23557,PDO,Oil & Gas Infrastructure,457139,10,19.8,37.42,58.81,0
OM-HIST-23558,Nama Group,Medical Supplies,146237,5,26.97,20.72,48.46,0
OM-HIST-23559,PDO,Oil & Gas Infrastructure,178988,15,12.53,21.63,30.55,1
OM-HIST-23560,Ministry of Health,Oil & Gas Infrastructure,466450,7,10.79,51.3,86.77,0
OM-HIST-23561,Ministry of Transport,IT Services,1580065,10,8.83,16.66,47.19,1
OM-HIST-23562,OQ,Oil & Gas Infrastructure,863583,6,7.03,52.37,86.05,1
OM-HIST-23563,Royal Oman Police,Oil & Gas Infrastructure,35631,11,6.05,42.62,59.26,1
OM-HIST-23564,PDO,Construction,427758,14,13.38,10.98,75.97,0
OM-HIST-23565,Royal Oman Police,Medical Supplies,27188,15,26.12,14.99,43.98,0
OM-HIST-23566,PDO,IT Services,20000,15,21.53,13.76,70.39,0
OM-HIST-23567,PDO,Construction,1397838,3,33.64,56.18,39.37,1
OM-HIST-23568,PDO,Electrical Substation,1911518,2,22.62,46.77,60.85,1
OM-HIST-23569,Nama Group,Construction,20000,15,33.0,30.34,41.92,0
OM-HIST-23570,Ministry of Transport,Electrical Substation,50869,15,13.96,17.21,48.82,0
OM-HIST-23571,PDO,IT Services,66431,4,17.58,15.39,83.85,1
OM-HIST-23572,OQ,IT Services,47283,6,16.48,31.58,74.69,1
OM-HIST-23573,Ministry of Health,Electrical Substation,45640,2,9.48,29.97,75.14,1
OM-HIST-23574,Ministry of Health,IT Services,65806,14,6.05,39.73,80.66,1
OM-HIST-23575,PDO,Electrical Substation,559323,13,9.07,38.56,42.78,0
OM-HIST-23576,Nama Group,Medical Supplies,357203,2,5.3,33.24,69.32,1
OM-HIST-23577,OQ,Oil & Gas Infrastructure,1651611,9,12.3,26.68,81.87,0
OM-HIST-23578,Nama Group,Oil & Gas Infrastructure,395333,14,18.84,40.77,35.82,0
OM-HIST-23579,Nama Group,Oil & Gas Infrastructure,235213,12,18.54,18.01,37.1,0
OM-HIST-23580,Royal Oman Police,Electrical Substation,154059,11,6.24,35.47,87.5,0
OM-HIST-23581,PDO,Electrical Substation,559688,4,10.57,11.25,83.54,1
OM-HIST-23582,PDO,Construction,131285,13,17.23,15.59,62.24,0
OM-HIST-23583,Ministry of Health,Medical Supplies,20000,14,34.78,13.42,84.23,0
OM-HIST-23584,PDO,Construction,334956,5,17.21,59.16,39.41,1
OM-HIST-23585,Nama Group,Construction,195887,6,30.7,56.53,38.56,0
OM-HIST-23586,Ministry of Health,Oil & Gas Infrastructure,186765,12,16.92,17.2,41.77,0
OM-HIST-23587,PDO,Construction,320045,14,7.47,57.72,89.4,1
OM-HIST-23588,Ministry of Transport,Oil & Gas Infrastructure,241057,11,13.15,47.1,59.0,0
OM-HIST-23589,OQ,IT Services,59484,8,23.51,20.41,41.87,0
OM-HIST-23590,Nama Group,Construction,72469,7,7.83,56.15,60.57,1
OM-HIST-23591,OQ,Electrical Substation,333386,11,29.55,46.01,31.57,0
OM-HIST-23592,Royal Oman Police,IT Services,540043,6,33.44,51.36,53.34,0
OM-HIST-23593,Nama Group,Oil & Gas Infrastructure,21014,8,6.11,15.29,67.37,1
OM-HIST-23594,Ministry of Transport,Medical Supplies,96942,11,32.67,14.55,82.35,0
OM-HIST-23595,Ministry of Health,Electrical Substation,84006,14,26.09,46.63,82.15,0
OM-HIST-23596,PDO,Construction,119632,9,21.68,49.56,89.04,1
OM-HIST-23597,PDO,Electrical Substation,716255,4,11.42,28.97,33.82,1
OM-HIST-23598,OQ,Medical Supplies,104790,6,14.36,22.94,63.23,1
OM-HIST-23599,OQ,Medical Supplies,278835,3,34.3,15.48,32.11,0
OM-HIST-23600,OQ,Medical Supplies,1281048,4,7.57,25.04,33.27,1
OM-HIST-23601,Nama Group,Medical Supplies,399765,15,28.06,57.12,43.1,0
OM-HIST-23602,PDO,IT Services,1253160,15,10.92,26.3,44.98,0
OM-HIST-23603,Nama Group,Medical Supplies,84265,8,13.11,57.23,32.54,1
OM-HIST-23604,OQ,IT Services,25225,11,33.96,30.51,47.83,0
OM-HIST-23605,Royal Oman Police,Oil & Gas Infrastructure,137243,4,6.98,18.32,78.33,1
OM-HIST-23606,Nama Group,IT Services,247011,15,5.44,55.13,30.1,1
OM-HIST-23607,Ministry of Health,IT Services,20000,2,6.83,10.91,63.73,1
OM-HIST-23608,PDO,Construction,338999,13,26.43,30.17,45.55,0
OM-HIST-23609,Royal Oman Police,Oil & Gas Infrastructure,378649,2,20.48,38.59,80.58,0
OM-HIST-23610,Ministry of Transport,Oil & Gas Infrastructure,3454914,6,8.57,49.92,31.5,0
OM-HIST-23611,OQ,Oil & Gas Infrastructure,59458,8,22.03,47.07,39.9,1
OM-HIST-23612,Nama Group,Electrical Substation,73226,5,33.01,47.11,67.83,0
OM-HIST-23613,OQ,Medical Supplies,6953513,13,18.79,45.82,32.91,1
OM-HIST-23614,PDO,Construction,20000,6,21.3,52.13,35.34,0
OM-HIST-23615,PDO,Medical Supplies,330784,8,19.4,22.9,45.92,1
OM-HIST-23616,PDO,Medical Supplies,29458,15,30.23,39.47,48.03,0
OM-HIST-23617,Nama Group,Electrical Substation,45106,3,31.71,46.15,45.88,0
OM-HIST-23618,OQ,Oil & Gas Infrastructure,85158,10,31.47,25.92,73.04,0
OM-HIST-23619,OQ,Construction,749330,13,12.77,35.06,79.35,0
OM-HIST-23620,Royal Oman Police,Construction,24713,4,34.18,19.46,46.89,0
OM-HIST-23621,PDO,Oil & Gas Infrastructure,228515,3,15.89,26.2,45.55,1
OM-HIST-23622,OQ,Oil & Gas Infrastructure,126698,9,14.65,57.17,69.47,1
OM-HIST-23623,PDO,Medical Supplies,171323,13,13.2,30.22,58.71,0
OM-HIST-23624,PDO,Oil & Gas Infrastructure,711836,2,21.52,23.35,71.86,1
OM-HIST-23625,Nama Group,IT Services,31391,13,28.1,55.51,74.77,0
OM-HIST-23626,Ministry of Transport,IT Services,68282,12,11.67,32.34,89.96,1
OM-HIST-23627,PDO,Oil & Gas Infrastructure,248872,4,33.83,29.55,32.19,0
OM-HIST-23628,Nama Group,Oil & Gas Infrastructure,361729,9,12.86,26.24,38.84,0
OM-HIST-23629,Ministry of Health,Construction,34659,12,34.13,30.58,40.39,0
OM-HIST-23630,Nama Group,Construction,1049279,9,5.52,24.73,40.37,1
OM-HIST-23631,Ministry of Transport,Medical Supplies,60372,4,21.55,26.6,65.68,0
OM-HIST-23632,Royal Oman Police,Oil & Gas Infrastructure,3267820,12,10.3,41.58,51.28,0
OM-HIST-23633,Nama Group,Construction,20000,12,30.99,29.88,87.42,0
OM-HIST-23634,Ministry of Health,Medical Supplies,232901,4,11.57,23.23,56.55,1
OM-HIST-23635,OQ,IT Services,23965,10,12.27,17.17,35.63,0
OM-HIST-23636,Royal Oman Police,IT Services,427207,5,34.51,16.36,77.78,0
OM-HIST-23637,Nama Group,Electrical Substation,46430,3,15.53,16.25,72.57,1
OM-HIST-23638,OQ,Medical Supplies,1442840,13,16.23,34.89,57.91,0
OM-HIST-23639,Ministry of Transport,IT Services,252104,15,28.16,46.53,93.28,0
OM-HIST-23640,Nama Group,Electrical Substation,20000,13,6.38,53.77,72.58,0
OM-HIST-23641,Nama Group,Electrical Substation,165219,8,34.63,52.61,49.49,0
OM-HIST-23642,Ministry of Transport,Oil & Gas Infrastructure,94775,3,23.66,26.64,30.44,0
OM-HIST-23643,Royal Oman Police,IT Services,20000,13,14.27,52.27,46.87,0
OM-HIST-23644,OQ,Electrical Substation,4932518,3,19.74,30.49,40.99,0
OM-HIST-23645,Ministry of Transport,Oil & Gas Infrastructure,1172049,13,25.38,51.3,73.43,0
OM-HIST-23646,Nama Group,Electrical Substation,1055517,2,20.28,52.37,75.73,1
OM-HIST-23647,Ministry of Health,Construction,60232,13,28.5,57.64,85.64,0
OM-HIST-23648,PDO,Oil & Gas Infrastructure,36389,11,31.38,54.19,56.57,0
OM-HIST-23649,Nama Group,Medical Supplies,42585,15,30.33,49.51,49.07,0
OM-HIST-23650,Nama Group,Oil & Gas Infrastructure,271419,12,9.79,13.0,43.5,1
OM-HIST-23651,PDO,Electrical Substation,929362,3,29.19,25.17,66.77,0
OM-HIST-23652,Nama Group,IT Services,62134,4,12.06,53.2,82.76,1
OM-HIST-23653,Ministry of Health,Construction,79393,13,17.58,46.95,54.6,1
OM-HIST-23654,PDO,Oil & Gas Infrastructure,86548,4,7.61,49.53,58.13,1
OM-HIST-23655,Ministry of Health,Construction,22055,4,15.71,38.74,41.18,0
OM-HIST-23656,Nama Group,Construction,101038,14,13.49,50.92,79.82,1
OM-HIST-23657,PDO,Medical Supplies,359350,9,28.22,37.34,35.22,0
OM-HIST-23658,PDO,IT Services,41723,2,30.72,31.45,49.94,0
OM-HIST-23659,Royal Oman Police,Medical Supplies,455356,14,13.63,53.72,62.67,1
OM-HIST-23660,Royal Oman Police,Oil & Gas Infrastructure,159308,10,20.5,39.33,57.29,1
OM-HIST-23661,PDO,Electrical Substation,172898,8,12.79,48.71,52.58,1
OM-HIST-23662,PDO,Oil & Gas Infrastructure,110159,2,10.45,18.05,87.08,1
OM-HIST-23663,Royal Oman Police,Construction,511704,3,29.06,19.32,86.11,1
OM-HIST-23664,OQ,Electrical Substation,241823,2,14.33,47.2,64.31,1
OM-HIST-23665,Nama Group,IT Services,52005,9,9.27,45.68,71.72,1
OM-HIST-23666,Royal Oman Police,Oil & Gas Infrastructure,731422,2,11.08,13.12,75.43,1
OM-HIST-23667,Nama Group,Electrical Substation,273328,10,29.84,41.14,89.31,0
OM-HIST-23668,Nama Group,Oil & Gas Infrastructure,366068,14,13.28,56.92,43.64,0
OM-HIST-23669,PDO,Electrical Substation,67505,15,8.5,15.35,74.84,0
OM-HIST-23670,OQ,Medical Supplies,33614,15,19.0,42.61,56.97,0
OM-HIST-23671,PDO,Oil & Gas Infrastructure,189980,12,27.73,54.21,40.11,0
OM-HIST-23672,Nama Group,Construction,3531952,12,26.46,58.89,94.39,0
OM-HIST-23673,Ministry of Transport,Construction,2845462,3,22.46,24.24,93.58,1
OM-HIST-23674,Royal Oman Police,Medical Supplies,110735,7,31.02,56.06,70.86,1
OM-HIST-23675,Nama Group,Electrical Substation,232840,7,11.7,36.51,75.9,1
OM-HIST-23676,Royal Oman Police,IT Services,530510,10,20.85,53.36,58.84,0
OM-HIST-23677,OQ,Electrical Substation,188814,4,28.38,39.94,33.66,0
OM-HIST-23678,PDO,Oil & Gas Infrastructure,598597,8,8.17,11.37,74.87,1
OM-HIST-23679,PDO,Medical Supplies,1018730,9,34.28,17.73,88.09,0
OM-HIST-23680,Nama Group,Medical Supplies,566546,12,34.64,22.57,61.88,0
OM-HIST-23681,Nama Group,IT Services,771049,9,15.17,21.33,59.08,0
OM-HIST-23682,PDO,Oil & Gas Infrastructure,417078,2,10.46,24.34,30.97,1
OM-HIST-23683,Nama Group,Medical Supplies,353007,7,28.53,33.28,93.07,1
OM-HIST-23684,Ministry of Transport,IT Services,153760,12,12.71,53.41,42.62,0
OM-HIST-23685,PDO,IT Services,2794771,8,33.92,18.11,83.58,0
OM-HIST-23686,PDO,Oil & Gas Infrastructure,24610,14,34.8,40.12,79.62,0
OM-HIST-23687,OQ,Electrical Substation,82775,6,16.95,33.61,55.28,0
OM-HIST-23688,PDO,Construction,38625,3,18.11,44.5,45.98,0
OM-HIST-23689,Ministry of Health,Construction,616433,13,27.46,53.87,39.23,0
OM-HIST-23690,OQ,Oil & Gas Infrastructure,75725,15,17.2,24.91,39.44,1
OM-HIST-23691,Nama Group,Electrical Substation,133163,2,11.53,28.2,93.65,0
OM-HIST-23692,Nama Group,Medical Supplies,20000,14,12.74,49.09,48.33,1
OM-HIST-23693,Nama Group,Oil & Gas Infrastructure,94670,11,21.15,21.11,38.9,0
OM-HIST-23694,PDO,Construction,39446,10,6.98,11.18,49.59,1
OM-HIST-23695,PDO,Electrical Substation,235140,11,29.28,13.73,31.01,0
OM-HIST-23696,Ministry of Health,Oil & Gas Infrastructure,404661,4,8.03,55.58,54.51,0
OM-HIST-23697,PDO,Medical Supplies,20864,8,25.95,30.21,81.62,1
OM-HIST-23698,Nama Group,Medical Supplies,49280,15,14.9,25.49,35.9,1
OM-HIST-23699,PDO,Oil & Gas Infrastructure,267244,15,8.55,48.05,89.29,1
OM-HIST-23700,Royal Oman Police,IT Services,1575150,9,20.17,50.42,81.17,0
OM-HIST-23701,Ministry of Health,Oil & Gas Infrastructure,125779,7,19.17,37.59,50.86,0
OM-HIST-23702,Royal Oman Police,Oil & Gas Infrastructure,194403,4,21.38,13.82,59.19,0
OM-HIST-23703,Nama Group,Oil & Gas Infrastructure,40833,4,12.03,28.61,66.58,1
OM-HIST-23704,OQ,Construction,134002,7,12.79,28.82,91.03,1
OM-HIST-23705,PDO,Medical Supplies,2464091,9,9.82,46.72,31.23,1
OM-HIST-23706,Nama Group,Construction,20000,8,27.75,52.13,54.04,0
OM-HIST-23707,Ministry of Transport,Electrical Substation,477297,9,9.24,27.91,58.7,1
OM-HIST-23708,Ministry of Health,IT Services,20000,2,29.81,33.19,53.51,0
OM-HIST-23709,OQ,Electrical Substation,148011,10,34.85,47.63,61.28,0
OM-HIST-23710,Nama Group,IT Services,84176,3,19.6,25.34,44.84,1
OM-HIST-23711,Royal Oman Police,IT Services,86476,9,13.9,13.64,49.61,0
OM-HIST-23712,PDO,Electrical Substation,2074715,12,10.43,12.49,66.57,1
OM-HIST-23713,Ministry of Transport,Electrical Substation,163470,12,20.84,59.06,88.08,1
OM-HIST-23714,OQ,Medical Supplies,12936316,15,14.01,12.28,57.08,0
OM-HIST-23715,Ministry of Transport,Oil & Gas Infrastructure,586751,9,24.58,28.86,43.45,0
OM-HIST-23716,Nama Group,Oil & Gas Infrastructure,118722,15,30.05,20.33,51.99,0
OM-HIST-23717,Ministry of Transport,Electrical Substation,38884,9,17.53,16.92,69.24,1
OM-HIST-23718,PDO,Medical Supplies,20000,8,26.66,51.79,69.48,0
OM-HIST-23719,Nama Group,Oil & Gas Infrastructure,86357,14,12.9,55.93,64.02,1
OM-HIST-23720,OQ,IT Services,131448,4,6.73,26.73,54.08,1
OM-HIST-23721,PDO,Oil & Gas Infrastructure,1839091,7,28.65,44.37,91.33,0
OM-HIST-23722,PDO,IT Services,1049323,9,11.0,30.91,35.45,0
OM-HIST-23723,PDO,Medical Supplies,337767,15,18.48,57.58,80.47,1
OM-HIST-23724,PDO,Construction,792017,8,18.51,46.84,62.51,0
OM-HIST-23725,Nama Group,Electrical Substation,36926,13,15.17,22.73,58.36,1
OM-HIST-23726,Nama Group,Oil & Gas Infrastructure,2283561,5,29.94,36.35,39.57,0
OM-HIST-23727,OQ,IT Services,24344,15,17.07,51.86,59.6,1
OM-HIST-23728,PDO,Oil & Gas Infrastructure,83468,13,10.28,57.18,39.57,1
OM-HIST-23729,OQ,Oil & Gas Infrastructure,47619,15,18.94,28.55,87.66,0
OM-HIST-23730,Nama Group,Oil & Gas Infrastructure,409494,9,8.2,18.22,80.66,1
OM-HIST-23731,Royal Oman Police,Medical Supplies,77223,7,8.42,23.41,65.91,1
OM-HIST-23732,PDO,IT Services,1709168,2,16.24,57.0,84.31,1
OM-HIST-23733,OQ,Oil & Gas Infrastructure,2816409,5,22.54,50.32,42.17,0
OM-HIST-23734,OQ,Electrical Substation,301416,11,28.84,10.7,94.8,0
OM-HIST-23735,PDO,IT Services,21883,12,16.93,34.77,35.03,0
OM-HIST-23736,Nama Group,Oil & Gas Infrastructure,20000,15,7.14,33.23,87.66,1
OM-HIST-23737,PDO,IT Services,35876,14,34.93,30.0,42.61,0
OM-HIST-23738,Nama Group,Oil & Gas Infrastructure,44813,7,25.56,57.07,48.93,1
OM-HIST-23739,PDO,IT Services,20000,8,30.05,19.18,89.59,0
OM-HIST-23740,Nama Group,IT Services,288801,15,8.39,50.42,40.39,1
OM-HIST-23741,Nama Group,Electrical Substation,522616,8,34.37,55.79,30.35,0
OM-HIST-23742,Royal Oman Police,Medical Supplies,20000,2,27.24,47.81,51.13,1
OM-HIST-23743,OQ,Construction,340444,11,26.86,50.88,65.75,0
OM-HIST-23744,Nama Group,Medical Supplies,148796,5,27.14,21.24,60.03,0
OM-HIST-23745,OQ,Electrical Substation,208613,4,21.23,14.35,88.16,1
OM-HIST-23746,Nama Group,Electrical Substation,563969,5,15.44,12.39,93.37,0
OM-HIST-23747,OQ,Electrical Substation,87825,2,8.76,31.52,57.29,1
OM-HIST-23748,OQ,Construction,35018,15,10.15,53.15,65.94,1
OM-HIST-23749,Royal Oman Police,IT Services,69938,11,19.68,41.17,70.73,0
OM-HIST-23750,Nama Group,Electrical Substation,113073,13,5.02,52.96,58.27,0
OM-HIST-23751,Ministry of Health,Electrical Substation,84779,13,19.85,28.17,56.83,0
OM-HIST-23752,OQ,IT Services,776608,2,21.37,43.26,89.95,1
OM-HIST-23753,PDO,IT Services,844269,11,6.39,19.31,35.05,0
OM-HIST-23754,Nama Group,Construction,1459436,15,12.15,11.63,46.84,0
OM-HIST-23755,PDO,Oil & Gas Infrastructure,180525,11,11.76,54.94,52.65,1
OM-HIST-23756,Royal Oman Police,IT Services,404023,4,5.2,18.39,53.24,1
OM-HIST-23757,Nama Group,Construction,91013,12,29.16,27.2,93.27,0
OM-HIST-23758,PDO,IT Services,20000,7,13.51,49.81,74.39,1
OM-HIST-23759,OQ,Electrical Substation,739980,11,20.13,37.72,66.42,0
OM-HIST-23760,PDO,IT Services,277143,11,10.81,48.79,42.53,1
OM-HIST-23761,OQ,IT Services,84318,8,32.57,39.6,38.6,0
OM-HIST-23762,PDO,Oil & Gas Infrastructure,50452,7,21.93,47.02,94.99,1
OM-HIST-23763,Nama Group,IT Services,1125454,15,33.98,23.47,47.56,0
OM-HIST-23764,PDO,Medical Supplies,344231,2,18.33,26.67,68.9,1
OM-HIST-23765,OQ,Medical Supplies,20000,11,23.44,57.57,37.66,1
OM-HIST-23766,Nama Group,Electrical Substation,327098,8,10.94,34.06,50.08,1
OM-HIST-23767,PDO,IT Services,123049,3,32.19,29.2,68.69,0
OM-HIST-23768,PDO,Oil & Gas Infrastructure,217770,11,11.09,32.41,70.44,0
OM-HIST-23769,OQ,Medical Supplies,78374,4,10.42,32.32,75.69,1
OM-HIST-23770,PDO,Construction,1097791,5,26.68,16.41,57.53,0
OM-HIST-23771,Ministry of Transport,Electrical Substation,295986,7,9.53,52.65,70.92,1
OM-HIST-23772,PDO,Electrical Substation,48525,3,31.92,17.09,31.65,0
OM-HIST-23773,Royal Oman Police,Oil & Gas Infrastructure,269443,9,29.26,21.43,30.29,0
OM-HIST-23774,Royal Oman Police,Medical Supplies,377817,6,14.46,16.87,33.97,1
OM-HIST-23775,Nama Group,Oil & Gas Infrastructure,250753,3,15.61,21.51,51.57,1
OM-HIST-23776,OQ,Oil & Gas Infrastructure,53561,6,11.3,48.59,36.52,1
OM-HIST-23777,OQ,Construction,214137,5,24.99,12.47,85.34,0
OM-HIST-23778,OQ,Medical Supplies,139564,9,24.13,23.05,69.36,1
OM-HIST-23779,Ministry of Health,Construction,119973,15,8.94,58.54,62.61,1
OM-HIST-23780,OQ,Construction,268129,12,28.94,26.07,90.57,0
OM-HIST-23781,Ministry of Health,Medical Supplies,285067,4,27.08,58.46,49.66,0
OM-HIST-23782,OQ,Electrical Substation,999521,2,17.94,41.7,83.92,1
OM-HIST-23783,PDO,IT Services,323138,5,27.73,39.45,94.1,0
OM-HIST-23784,Ministry of Transport,Oil & Gas Infrastructure,104603,7,31.18,57.14,40.79,0
